id,puzzle,solution,clues,difficulty
1425,...4..6.832..1......5..3..1....25..96.3..72.......17...76.....3......54.5........,791452638324618957865793421417825369683947215952361784276584193138279546549136872,24,2.4
1426,...13.97.51...9.....67...5.....2...712.6..8.9....9.3...6.....3.3..4.....7.8.1....,284135976517269483936748251849321567123657849675894312461982735352476198798513624,26,2.3
1427,..236..7....14..364.....5..6.4.2.....8......5.7.4..3.............7......135.7..9.,512368974798145236463297581654823719389716425271459368846932157927581643135674892,24,2.1
1428,8...3..9.....5...4......7....6.95...9.1...267.4.7..........8....3964..28........3,824137695167952834593864712376295481951483267248716359415328976739641528682579143,24,2.5
1429,.12....3.38...4.2.7..5...1.........6.2.6.8.71...1..85..9.8....26...3...........6.,512986734389714625764523918851347296923658471476192853197865342645239187238471569,25,3.0
1430,..8.4.7.2...2.19.8..........4.1...6.3.2.......5.8.......94572...2.....8..6......5,938645712476231958215798643847123569392564871651879324189457236523916487764382195,24,2.5
1431,6.41...2.5...........4.9..5.6.845...35.........27....1...31.4........5..937....6.,694158327518237946273469815761845293359621784482793651825316479146972538937584162,25,2.5
1432,.69.1.3..4..37..8...............3.2.....2843..5......1....4.19..37....4...6..9.7.,269814357415372986873965214684153729791628435352497861528746193937581642146239578,25,2.2
1433,.5..6.......3..2.1..1....8...2...1...8....6537.........1.6.......4.59..2.9.41.8..,857261934946385271321974586462538197189742653735196428518623749674859312293417865,24,3.7
1434,13....6.9.5.8....26.............5...7..9..56.....7438......39......4....31...6.7.,138527649954861732672439815461385297783912564529674381847153926296748153315296478,24,2.1
1435,.....6..2..1...96.64.1....55.98....44...6...3...3.5.......8..2..58.....9.....31..,985736412321458967647129835539812674412967583876345291193584726258671349764293158,25,2.4
1436,.91.....75...7..6...31....9....4...5....81.9..8...6...4...6..2.9....76..7..2...1.,891635247542879361673124589169742835257381496384596172415963728928417653736258914,25,2.3
1437,...3......4..5.12...68..4....86.....4.1......53.1...8.....785........917.....5..2,152364798843759126796821435928647351461583279537192684619278543285436917374915862,24,2.4
1438,7....1...9.15...2.......6....6.1.8.5.4.26.7............326.5.....8....36.5......8,763821954981546327524937681276314895845269713319758462432685179198472536657193248,24,2.2
1439,.......1.67.........8....249.37.48...1...6.4....8.2..94..6.......7.....5....5.9..,529347618674281593138965724953714862812596347746832159495678231367129485281453976,23,2.2
1440,1....4....46....79.9.....2..5...196......8..3....6..5.....1.7..32.....4.5..38....,132794586846125379795836124453271968679548213281963457968412735327659841514387692,24,2.6
1441,.......27.....96.....71....7..89...5.4..3..9.1........3..48...2..26.193.65.......,931568427527349681486712359763894215248135796195276843319487562872651934654923178,25,3.2
1442,....4...8.857...1..17.8...3..3....4.7.6.2.3.......1....7...5..2..4......62..17...,962143758385762914417589623193856247756924381248371569871635492534298176629417835,25,2.5
1443,..4..21.......5..88...6.4..75...68.......397.....2...53.5...2...61....9..89.1....,534872169196435728827169453753946812612583974948721635375694281461258397289317546,26,3.2
1444,....1...3......2.1.24....69.6.3...5257...4............9....5...7..9.3.8...84..1..,897216543635849271124537869461398752573624918289751634946185327712963485358472196,24,2.1
1445,....3...2...6..58...47.......5.9.3...9......6...8...9.62....9.7...1.9...78.....4.,168935472237641589954728613875496321492317856316852794621584937543179268789263145,23,2.9
1446,..2....9.6.........4.2..7.3.3.....14....85....67..4.....5...8.29.6.18.5.3........,852743691673891425149256783238967514491385276567124938715639842926418357384572169,24,2.8
1447,........4..1.2..6.7.6..128..2...961761...7.2..........5.89......7.........2.48.3.,289673154351824769746591283425389617613457928897162345538916472174235896962748531,26,4.0
1448,...8.....3.6.47.2..5..9....9....34....5...2.........76....3.9...7....6.141.95....,721865349396147825854392167967523418145678293238419576682731954579284631413956782,24,2.2
1449,4....9.5.7...3....8..7.5493....528.....6...7.........5......6...173.......6..4.82,423819756795436218861725493374952861152683974689147325548291637217368549936574182,25,3.3
1450,.2......456...3.7.98.42....6......3......7...3...9.6.1......185....4..9...5..2...,123758964564913278987426513659281437241367859378594621432679185716845392895132746,24,3.4
1451,9...2...5.42.......6...........5..8..3......66...73..9...2...18...7.....5981..4..,983421765742569831165387294219654387837912546654873129376245918421798653598136472,23,3.6
1452,7....4.9.81..9..459....57....4......65.4..238......9..56.8.....3.....5.7...1.....,735614892816792345942385761284539176659471238173268954567823419321946587498157623,26,2.7
1453,87..1.5.....4....6..53.....4..5...7.....4..8..9.8.72...6...1.....1........49...32,872619543319475826645328917486592371527143689193867254268731495931254768754986132,24,2.6
1454,3.7...1...9..6......5.....2.1..2.36..234....14.......5....74....7.1.95..9......7.,367248159192563847845917632719825364523496781486731295258374916674189523931652478,25,3.2
1455,..21....3...68....58...2.9..1......2.....9....567...........6..3.7.1..4....34...8,642195873971683254583472196719834562238569417456721389824957631367218945195346728,23,2.2
1456,7.6..5.14..3...5...2.3.........38.7.2.1.....5.....9.4.3.......9...1.7....15...8..,786925314143876592529341768954238671231764985678519243367482159892157436415693827,24,3.4
1457,......4...8...1.7.9..58.26.4..72..35..6.9..8.2.7.......5.21...............3..8...,375962418682341579941587263498726135536194782217835694759213846824679351163458927,24,2.4
1458,..31..8....27..34.4.7.35...7....4.....9...12.8....2........12........7...5..8...6,593146872162798345487235691721864539649573128835912467976451283318629754254387916,24,2.2
1459,.5692................3..8.641...2....386.5..1............1...5397.....6..21.6...8,856921437793846512142357896419732685238695741567418329684179253975283164321564978,25,2.1
1460,..2.6.8.1.5......7.1......3..63.5..4.2.61..3.3.87.2......2.......9....68.........,932467851854123697617859423176395284425618739398742516781236945249571368563984172,24,2.8
1461,9.6.....7...8.5.41........3.....75....32.....4....6.7...1.4.6......23..4..9...3..,986314257327865941514792863192487536673251489458936172731549628865123794249678315,23,2.2
1462,...6......15.....67..8.1..5...3.6..1.59.......3.....92....372...6.4.......41.8.7.,843652719215973846796841325472396581159284637638715492981537264367429158524168973,25,2.3
1463,.......1...7..12.8.9.........51...6....3.7...94.8....2.8....6....9..5.3.2..9..4..,326489715457631298198572346875124963612397584943856172584713629769245831231968457,23,2.1
1464,.......6..13..5....2..349........6.26...9..7...47.1......58.3...3......4..5....2.,547829163913675248826134957371458692658392471294761835462587319739216584185943726,23,2.1
1465,....5.....4.96...3...3..7.237..8...1.6.....8.52......9....2....237..1.........5..,783254916142967853695318742379485261461792385528136479854629137237541698916873524,23,2.5
1466,....2.68......6....38.7.....2.....9.1.........85....32.7..5.1.......1..3.4..8..7.,714923685259816347638475219326547891197238564485169732973654128862791453541382976,22,3.1
1467,.4..692..6..2...3...9.7...6...9....1..1.3..84.8...4.........8..817....6....7.5...,348569217675241938129873456734958621291637584586124793452316879817492365963785142,25,2.2
1468,9........84.6...2.7.5.9..4....8..6.........1345..7.........78..38...5..1.....6..2,962714538841653927735298146193842675278569413456371289629137854384925761517486392,24,2.2
1469,.......6.....4.2.98.1..........68....57....3.4..5....6.4.....2.2...36.7.31..9....,924351768563847219871629345139268457657914832482573196746185923298436571315792684,23,3.5
1470,38...6.59.....2..8.29...6....154..6.6.......45...1.......95....2.6..1..........7.,384176259165492738729835641831547962697328514542619387478953126256781493913264875,24,2.5
1471,.9.1..57.73.....82......9.....72.....7.8.3.5...6..98...83..421..1.....9...9....3.,698132574734695182125487963851726349972843651346519827583974216217368495469251738,27,2.5
1472,.....8.2.7...1...86.3............5..8...9123..712..4....4.736..1.........9......4,419658723725314968683729145932487516846591237571236489254873691168945372397162854,24,2.9
1473,.5.....8.8.....39......1..6.6.....12..8.7.65......9..82......34..18..2......3.5..,652493187814726395397581426765348912948172653123659748276915834531864279489237561,24,2.9
1474,..9.2..1.32...9.....8.......5..4...6...7..8....6....722.......7.359..6.....25.4.1,679528314324619785518437269753842196192765843846193572261384957435971628987256431,25,2.6
1475,..5.....96....2...3...85.7..4....12.1..7......8......5.....6.5..91.2.6......1...8,425137869678492513319685472743859126152763984986241735834976251591328647267514398,23,3.1
1476,7....1..2..93.8.6..6.....8...4...7..2..764......5..3...2...98....7....5..9..4....,748651932159328467362497185584913726231764598976582314625179843417836259893245671,24,2.9
1477,4.......1.2...85..87...............39...3.....1397..5....31.6...8...4.1..6.5.7.9.,435269871621748539879153246758421963946835127213976458597312684382694715164587392,25,2.4
1478,4...8.3.6.7......9...6.54.......4.21..1.7..3..9...3.7....8.........17.9.2........,425789316876341259139625487783594621641278935592163874914852763368417592257936148,23,2.9
1479,...27..455..134....8....7............3..5.....49...2...6..2....42.3...98.584...7.,693278145572134869184596723815742936236951487749683251967825314421367598358419672,26,2.6
1480,....8....9....56..6..27...1....1.5....6.....823.65.1..8..7...2...489...........94,145386279927145683683279451478913562516427938239658147891764325354892716762531894,25,3.9
1481,..948..1......3....4..5....4...1..2..61.....35..94......8.....7....9.6..9...21...,639487215185263479742159836497316528861572943523948761258634197314795682976821354,23,3.9
1482,8..3....4.7.......9....1....19.....66.52....8.......971...8..79...6..24..2......1,862395714571824963934761852719538426645279138283146597156482379398617245427953681,24,2.5
1483,..8.3....1....7....72..5.41897.........8..3......26.5...1..38.....2...9.7........,648132579159647283372985641897351426265894317413726958921473865536218794784569132,23,2.1
1484,24..3..5......23....39.57..4...6......1...9.2.62.....3..9783...3....6......5.....,246837159795612384183945726437269815851374962962158473529783641318426597674591238,25,3.6
1485,.3...17..4...6.....72..4.69...3...96....2...8..54..........79...83....7..6..5....,836291754459763812172584369248375196317926548695418237524637981983142675761859423,24,3.7
1486,7..1......52........463.2...2..5.9......21.7....9..........3.8..89...5...1.....36,736192854152874693894635217421357968968421375573968142645213789389746521217589436,23,2.9
1487,.......376..82.9..78....16.59......48.19..6......1....1..7..45......6...2..49....,425169837613827945789543162592638714841975623367214598136782459974356281258491376,26,2.9
1488,...........2.3..4.1.5.29.6..8......6..6352..15..1.......9...7.......7....7.8..1..,937648512862531947145729863381974256796352481524186379659413728418297635273865194,23,3.8
1489,...6....5.7.91..42..1............8.464..7......3...97.5.......9.8..2......6..718.,934682715875913642261754398792165834648379251153248976517836429389421567426597183,24,2.6
1490,8.9.6..2..7...2.......38.9..9265..........3..6..7.....1...9.74.........2.....6138,839467521576912483241538697392651874417829365685743219128395746763184952954276138,25,2.8
1491,47....3..1....7..6..21......19...7..38...6.9....7....2....3.2.1......9.5....8....,476825319135947826892163457219354768387216594564798132758639241623471985941582673,23,2.2
1492,...2....96.....17..5...96....1....5.93.68...2....95...........6...821...7......3.,173264589629538174458719623861342957935687412247195368512473896396821745784956231,23,2.4
1493,7..2.6.3..6.3.......9.8.....4....65...8.6.4.9.....2.8..........8..5....75..41.9..,785296134264351798139784526941873652328165479657942381493627815816539247572418963,24,3.3
1494,.......738.........516.8...7.....2...9........6.4.759..14.2........6...42..1.....,426951873879342651351678942743895216598216437162437598614729385987563124235184769,22,2.9
1495,......1.....7.3...5.91..6......6.8.1.35..1.2.4......7.3....2..........128...9..4.,243986157168753294579124683927465831635871429481239576394512768756348912812697345,23,2.7
1496,......32..62.9..7...4..3..5.9.71.......5....2...2.8..3......5..9.....23.13..6....,859174326362895174714623985293716458648539712571248693427381569986457231135962847,24,2.8
1497,...6.4..2..1.5.7....9....1..4......1.3.7...6.1.2.8.5..5....7..86..1....4...3.....,357614982281953746469872315746539821835721469192486573513247698678195234924368157,24,2.5
1498,.9.....321.........7...35..6...1..9....2.....539..7....5......4.....5.298..7.....,495176832183452976276983541624518397718239465539647218957321684341865729862794153,22,3.0
1499,1...2.....2.967....74..5.......8.976......8....6.7...143...2.....7....2959.7...4.,165824397328967514974135268243581976719346852856279431431692785687453129592718643,27,3.6
1500,..........34...1....6.847.3.6.4.5..............3.975...2.943.6....1....2.1.5.2...,792316485834759126156284793961435278475821639283697514527943861649178352318562947,25,2.7
1501,.2.1.8..9..3..6.......2.76..163.....974...3.........5.......2.5....1..9...1.32...,625178439783496521149523768516387942974251386238649157397864215462715893851932674,24,3.2
1502,...9......26....3.....86.9...3....21...52.87..7..4....4.....1..36...2...19.8.....,854937216926154738731286495543798621619523874278641953485379162367412589192865347,24,2.9
1503,7....3...2..4...6..6.927..............46..39..3....7.4...85.14.1....2...9......5.,781563429293481567465927831879234615514678392632195784327859146156342978948716253,24,3.5
1504,83..6...9.41..57...5..48....1.....833.9.....4.8..1.2.......6..1.......9...61.....,832761549941235768657948312215674983369582174784319256573896421128453697496127835,25,3.1
1505,..95...6..687..3......215.......9..2....8..1....3..9.56........83.15....1........,219538764568794321743621598385419672976285413421367985692843157837156249154972836,23,2.2
1506,.......8...3...97.2...1...579.3...62..2.4.......7....39....6....1.43.6...35..8...,476593281153284976289617345798351462362849157541762893924176538817435629635928714,25,2.1
1507,......3.....87.....54..9...9...51.2..3.....6...79....48....3..5...2....916..8....,628145397391872546754369218986451723435728961217936854842693175573214689169587432,23,2.4
1508,...9...1...4..7.....5.6.3..28..5...7.9.68.4...1...........9...2.......68.218.....,862934715934517286175268349283451697597683421416729853348196572759342168621875934,23,3.2
1509,2...6.....9.3....4.43.2...7..9.4.....2.8.7.3........4......19....6...2.851..9....,257468391691375824843129567769243185124857639385916742432781956976534218518692473,24,4.0
1510,.3.9....8...83.2.......6.7..4.6....3.17.....25...7.9....1.9....65.4...1..........,234957168176834295895216374942681753317549682568372941421798536659423817783165429,23,3.0
1511,7..9.......36..8...4.15...36.43.....3.8...9.2..9...6.....86.57......2.8........29,781934265953627814246158793624389157318576942579241638492863571135792486867415329,26,2.7
1512,.1...............73..6.8.12..81.4.2..32..7...1..8.....5.1..2.8....5...3..4...15..,619273845825419367374658912758134629432967158196825473561392784987546231243781596,25,2.8
1513,....12.......7..4......52.6579...6..8.......7.....3....12......4...87.....349....,648312759251679843397845216579128634836954127124763985912536478465287391783491562,22,2.2
1514,..2....8.........9451.....3724..8..6...........3.54.1......5.2...84.7..1.9.3.....,932741685876523149451869273724138596519276834683954712347615928268497351195382467,24,2.4
1515,.......2..6.3...9....1.2....3.65....9...8......82.39..4..8..3..25....1.68..52....,384795621162348597579162834731659248925481763648273915496817352257934186813526479,25,2.5
1516,.4...1..7.39.2.8..8...5...........38....175..6.3..89......9...44.1...36..6.......,542831697739624815816759423174965238298317546653248971325196784481572369967483152,25,3.0
1517,...6..2..693....7.....89.4..4..129..5.67.....2..8...5...4.......2..5.467....2..9.,458671239693245871172389645347512986586794312219836754934167528821953467765428193,27,2.5
1518,..74.28.5..8....1..2..68..41.2.89......6.......9..........5..733....65..85...41..,617492835948573216523168794162389457435617982789245361294851673371926548856734129,27,2.2
1519,.62.7..8.5.....3....3.1.7.2.9.3.....3.....6..8.4..9....7....1.96...2.8.7........4,462573981517298346983614752796352418321847695854169273278435169645921837139786524,25,2.2
1520,..2....9..6.1.....5...8.....83..1..9.96.2...7....7..8...7.....46.4.5...1.1.3....6,372645198869132475541987362783561249496823517125479683957216834634758921218394756,25,2.2
1521,.3..187.5.1.5....87.5....1......39..94.7..5.2..24....6...3.76......4.1...........,436918725219574368785632419867253941941786532352491876198327654623845197574169283,26,2.1
1522,....6.....51..9....7.4....91...7.9.2.3..9....7..8......18.....5...98.26...6..21..,924567318851239647673418529185674932432195876769823451218346795547981263396752184,25,2.2
1523,7.4..3.9.....5.8..81.6....4.3......7...14.2..........8.......8.3....9..69287...1.,754813692263954871819672354435298167687145239192367548576421983341589726928736415,25,3.3
1524,.8...5.1..14.2.5....7...2......6...7...7816.......4...8......9..5...81.3..32...5.,286475319314829576597136284138562947429781635675394821841653792752948163963217458,25,2.7
1525,.6..5.7.....74...82............2..5...9..1..3.18........1..8....5...3.6.3.....4..,164852739935746218287319546673924851429581673518637924741268395852493167396175482,21,3.2
1526,.....4.81.75.......4.8...79..19..8...3.....95.8.34.1.6........7.13..29..62...1...,369274581875619432142853679251967843436128795987345126598436217713582964624791358,28,2.8
1527,.67............5.63......9....46...152.....4.6.....78.....832....92.4...7..5.....,967851324218349576345627198873462951521798643694135782456983217139274865782516439,23,3.0
1528,.....3..4.8.....27.7..4.8......3.5..2..1.9...41..5.......52.1...5.....8.1.6...3..,592873614384615927671942853768234591235189746419756238843527169957361482126498375,24,2.6
1529,..8.2..9...5...7..21......3.5....6..1.......2.....347.....19...43.58....6..2..1..,748321596395468721216975843953742618174856932862193475527619384431587269689234157,24,2.2
1530,.1..2..9.9.46....2....8...1.3.......2....5.8....1.7.6.6.....5.......6.4..8....93.,817524693954613872362789451536248719271965384498137265643891527729356148185472936,23,2.4
1531,.....7...6...3.4.9..51...8...6...7....27.15..1..3....6.....86532...1....4..5.3...,834297165671835429925146387546982731392761548187354296719428653253619874468573912,26,2.4
1532,56......22.....9...8..1.5...2...7.1..94....8......6..39....4.5.7..6....1.5..98...,567849132241563978389712564823457619694231785175986243912374856738625491456198327,25,2.7
1533,....2.3.7..4......3921...8........4.239...........8.13....1....56...3......4...28,851624397674389152392157684186532749239741865745968213427815936568293471913476528,23,2.1
1534,6.......1.9....84...418......13287...8....6..4..9...2..1..9.......5..16...5.3....,678245931192763845354189276561328794289457613437916528716894352843572169925631487,25,3.2
1535,....3..6...8...9.11..9.5...6.95.......4.8...3....2..5.8....7...9.....128.....2.9.,497138562568274931123965874639541287254789613781326459812697345976453128345812796,24,3.8
1536,........2....597..15..7.8..8.6....2..3.......7....163...394..7...9....1..4...2..6,974186352368259741152473869896534127431627598725891634613948275289765413547312986,25,2.8
1537,8..15....6....98.........2.25.8..614...........8.7...2.3.....7...1246.9.........5,829157463613429857745368921257893614364512789198674532432985176571246398986731245,24,3.0
1538,.132....9...9..4..9..7...6.5...6...8.......4.7.4...2...4...3.....1.896..8......2.,413256789276938451985741362532467918168392547794815236647123895321589674859674123,24,2.2
1539,..9...51.4.1.35........7..33......47.8.4...9.2....3.....8.2...1...6..9.4.2..7....,739246518461835279852917463396582147587461392214793685648329751173658924925174836,25,2.2
1540,..4..6.2..9.4...53..1.9...63..27..4.9823...6....6.......8...51.....572.......4...,854736921796412853231598476365279148982341765147685392428963517619857234573124689,27,2.8
1541,9..............75.....2...83.....5....9..31.2..19.6..46..3.12.97...49.1.......4..,947835621826194753513627948368412597479583162251976384684351279735249816192768435,25,2.3
1542,.26.1....8..6..9.3.59..2...21...7..5...23.........1...1.8...3...93...7.4........6,326918547871654923459372861214897635687235419935461278168749352593126784742583196,25,2.5
1543,..5.8........1..4..8.9..1.5...5.3.1.6.42..8....97...6........8..7....23.....7...4,145687923297315648386924175728563419634291857519748362952436781471859236863172594,24,3.1
1544,..59.1....9...4.76.6..8......7...1..6......9...1..8.65...4......4..36.2..73.9...1,725961384198324576364587219487659132652713498931248765816472953549136827273895641,26,2.1
1545,82.........52....1.....89...93.....7..8..5.......4.....361.78......6.1..7..89.2.4,829416735675239481314758926293681547148375692567942318436127859982564173751893264,25,2.1
1546,....7193...........19.34.8...3.6.8.9..............8.25.....2...9.61....4.57.93...,542871936378926541619534782423765819865219473791348625184652397936187254257493168,25,3.1
1547,..23...6.7...4..2...6..183.......9..64......81..784....6.1.....9.....2.......5.74,512378469783649125496251837378516942645932718129784356864127593957463281231895674,25,2.3
1548,....8......52..7..2..3...1..6..1....1......4852.9.3..1..76......4..78.95...4.....,391786524485291736276354819764812953139567248528943671917635482642178395853429167,25,3.0
1549,.53.2.....7...5..928.3.7..........1834...........7.49...2....3.8..6..1.4.6..4....,153429687674185329289367541926534718347918265518276493492751836835692174761843952,25,4.0
1550,5...8.7...6...5..3...2......2..9.4..3..8.6..1...1...97.3.6..5......1..4...8......,512389764869475123743261985621597438397846251485132697134628579956713842278954316,23,2.7
1551,..4..176.5....7.4..71.8.....372.46..4..5....2...........36..4....9...1.......5.9.,324951768598367241671482539937214685486579312215836974153698427849723156762145893,25,2.7
1552,..........7..9.2..4...73..518.45.6.3.......575...1.........2......34.7.1...5....4,913625478875194236426873915182457693694238157537916842341762589258349761769581324,24,3.0
1553,..7.1....5.1.3...89.8.....6...485...8.97.2.4.......6.....62.4..7....1.....6...32.,367819254541236798928574136673485912819762543254193687135628479792341865486957321,26,2.2
1554,....5......39..8.6...6.......17....593.2.8.7.8.......45..1.....2...3..48.9.......,689453127143972856752681439421796385935248671867315294578124963216539748394867512,23,2.8
1555,..27....5.....1...815.4.....3.6...5.9...38....8.....36.54.1..9...9....1..7....2..,492763185763851942815942673231674859946538721587129436654217398329486517178395264,25,2.9
1556,........8..2......7...68.5..34..2....5.9...8....7....4.2359....86..4...1........3,316259478582473619749168352134682795257934186698715234423591867865347921971826543,23,2.4
1557,.64..3....2.87....5...6.7...4....53...6.1..2....3....8...1.......2.9...618.6..2..,764953182329871465518462793947286531836715924251349678693124857472598316185637249,25,3.2
1558,...6........9.57.........82..7..2......4..9..5.8.3...1.....836.......5..61..79...,732684195481925736965317482147892653326451978598736241259148367874263519613579824,22,2.6
1559,..1....689.......265..7....2......1..7.3.89...9.4....35......2.3..56...7..7....8.,721943568948156732653872149235697814174328956896415273569784321382561497417239685,25,3.6
1560,....28..3..591.87.2....5..9.......1.129.......5..7.....3............465.61.8.73..,971428563465913872283765149746382915129546738358179426534691287897234651612857394,26,2.9
1561,.4..8..1..28..4..5...9..6.....1...4...38.9..6......9..6..25.....1......73.......8,946583712728614395531927684279165843153849276864732951687251439412398567395476128,23,3.6
1562,.7.4..3..2.36....1.....35..5...92.4.781..............56..7...39.....5.....4..8...,175489362243657891869123574536892147781546923492371685658714239327965418914238756,24,3.8
1563,.......6.2.9.45.....587...3...7..68.398.....45......2..........48.3..1.....19....,847913562239645871615872943124739685398526714576481329951268437482357196763194258,24,3.2
1564,9.62.47..32....56.4...5..9....749...5.........7..21....9.4....5......6...3.6...41,956234718321978564487156293163749852542863179879521436698417325214395687735682941,27,2.4
1565,.....7...8379..4.29..3....8...64..5.6.2.3........1..4..74..6....631...........7..,456287931837951462921364578719648253642539187385712649174896325263175894598423716,25,2.8
1566,7.1..98..64...7.....5.6..3....8...43.9...1...2........4..7...5.........1.28...76.,731459826642387519985162437157896243893241675264573198416738952579624381328915764,24,2.7
1567,1...2.8...7...1..5..98...6...5.4.7.....1.823.4..3.....3.1..54.....9..6..........3,163524897278691345549837162835249716697158234412376958321765489754983621986412573,25,3.4
1568,......865.7.5......32...9.....2.9....4.1.......7.4.6....4.1...8...6..79..9..8..5.,419723865876591243532468917365279184948136572127845639654917328283654791791382456,24,2.2
1569,..6.28.......63...9......1..6.....24..2.8...77....4..15..4....8.....7...1.9.....6,416928573257163489938745612861579324342681957795234861573416298624897135189352746,23,2.3
1570,3...2.6.....5...9.896....1..............3...7...6.8.4..6491...3..8..2..9....7....,345129678217586394896347215482791536651234987973658142764915823138462759529873461,23,2.8
1571,864.......9.8..623...7.....61........5247.8..........27..2...1.......4.8.85.6..7.,864329157597841623231756984613982745952473861478615392749238516126597438385164279,26,2.1
1572,.5.6834........6...3...9..11.7....5............4...86....4...29..8.1...69...7.1..,251683497879241635436759281127836954683594712594127863715468329348912576962375148,24,2.4
1573,3..7....5.48..31..2...18..39.....7.84.2..9....6......9..............2.9..1..4..6.,391726485748953126256418973935261748482579631167834259824695317673182594519347862,24,2.9
1574,.365...2....4..359........11.....5..32...7.....7...91..5.76...4...81.....4.....63,936571428712486359584239671198642537325197846467358912259763184673814295841925763,26,2.8
1575,.9.......4.6.......7..3..29.1.3...68...45.3.1...8.72..7.52...............3...1.86,392185647456972813871634529517329468928456371643817295765298134184763952239541786,25,3.6
1576,...634..........73...5....4.89.....26....1.4.....4.9...2....6.81...8.....9...35..,278634159546918273913527864489756312632891745751342986324175698165289437897463521,23,2.8
1577,2.9.3.....4...8.2..8.96...1...8.3.....1...7.44......6....5..6...14..9...6.8...1..,279431586146758329385962471567843912831296754492175863923517648714689235658324197,25,2.4
1578,...6...8...3.....9.....43.7..6.1872.9.23.....8..5....4.8.......35..7.....2....5..,715693482463782159298154367546918723972346815831527694684235971359871246127469538,24,2.4
1579,...219...4.1..3....93......9.8.....4....51.7.....2....2..63.4....9.....3.6.....25,856219347421763589793845612918376254632451978574928136285637491149582763367194825,24,2.1
1580,..9.85....75..3.......94.........7.2.4.....9..6..7..1.....1734...69..8........6..,429785163175263984683194275891456732347821596562379418258617349736942851914538627,23,2.4
1581,......68.31....7..94.........5..6...1......3.......165....8..937.2.4.......31....,527493681316528749948761352875136924164952837293874165651287493732649518489315276,22,3.0
1582,....9.....98.635.....4......5.....1.3.....97...6.......4.7...5..6.98..4.9...3.167,431295786798163524625478391859347612314652978276819435143726859567981243982534167,25,3.1
1583,..6.....9...2...8.3.18.642..4..8.........3..7.69..7...9..........854.1......61...,286354719457219386391876425743185962125693847869427531912738654678542193534961278,24,2.6
1584,...7..192...384........2..44975................3..9.6.....3..2.9......567.5...3..,348756192219384675576192834497563218652817943183429567864935721931278456725641389,24,2.9
1585,.........27.9..4.3..372........1.....9..3..18...5.76..6..4..3..94.3..7....8.....9,859143267271968453463725891325816974796234518184597632617489325942351786538672149,25,3.8
1586,.......6..9....5.3..75..21.2............72.5467..8..3.8...91...73......6.1...4...,158327469492816573367549218245963781983172654671485932826791345734258196519634827,25,2.2
1587,....2.8.7.....6.1.6145....91......2.....4.5....62.......9.5.....3.6.....4....7.8.,593124867278396415614578239145769328327841596986235741869453172731682954452917683,23,2.4
1588,..9.6.4...1.3.2..772.....6....2.5...9...8....3.....5..5.3.9.2.6........368....9..,839167425416352897725849361148235679957684132362971548573498216294516783681723954,25,2.7
1589,.15.8..7.6......1.4.7.2.......1..59.7.6..5...1...4...8......92...435...787.......,915683472623497815487521369348172596796835241152946738531768924264359187879214653,26,4.0
1590,.....9..35...6...17.45.2.6.......63.....5..1.......7.9..64.8...39.....4..2...7...,261849573589763421734512968852971634947356812613284759176438295398625147425197386,24,3.8
1591,.....39...5.79.8.2.6..5....4.....2.71.......9..8.2.4.3...57......4......27.9.....,842613975351794862769258341435869217127435689698127453983576124514382796276941538,24,3.6
1592,..4...8.3.5.....6.......7..7....8.26.8...49..6..921....9.1.......6.9.2.85.8..3...,964712853857439162321865794719358426285674931643921587492186375136597248578243619,26,2.6
1593,.97.8..4..5..3......3...26...95....326....7..7.......1.............6..8..8.2.41..,697182345452637918813945267149576823265813794738429651521798436974361582386254179,23,2.8
1594,.8......2..29..5.66...359......26..72.5..1..8...3.8.5.74.8.........1......3....7.,589164732432987516617235984398526147275491368164378259741859623826713495953642871,26,2.4
1595,4...9....69...4.5...87........837.......5284.........9..5..1...2.....4..71.42...6,471598632693214758528763194954837261167952843832146579345681927286379415719425386,25,2.5
1596,....5.4......4...8..9..2.7..7..1..6.1.69...8....8..9.....6.7.5..3....6.......3..2,213758496567149238849362175978215364126934587354876921491627853732581649685493712,23,2.4
1597,1.3........8..9.3.7..1.5......46.2........1...46..8.9.9.762...........8.....5..1.,153286479628749531794135826319467258875392164246518793987621345531974682462853917,23,2.1
1598,.........7.1..8..338...5.......941..4..6...8...7...2.........98.56.2.....9..3...5,945371862761248953382965714528794136439612587617583249273156498856429371194837625,23,3.1
1599,.7.8..2...98..4.3.3...1...6..164.....8.1..........9.6.8......53.......9.9...514..,576893214198264537342517986231645879689172345457389162814926753725438691963751428,25,3.8
1600,1...58..4......7..4.2.3.......6....8..3...2.......2.9.2.4....1...9.61.......84.67,176958324398426751452137689925643178813795246647812593264379815789561432531284967,24,3.2
1601,7....8..24.25....653.....1.8.6...75....8..........21.42...5.4......9...5.7...3...,761938542482517936539624817826149753314875629957362184293751468148296375675483291,25,2.1
1602,..........43.92...9.5...1......2....1...3..96..2..54.1.9...7.1...15..8.3..7.....4,716458329843192657925376148439621785158734296672985431394867512261549873587213964,25,2.4
1603,.691...7......23.8.8.....4.....8.6.3...5.7.....2.....4.2......1..432...68....9...,469138275715492368283756149197284653348567912652913784926875431574321896831649527,24,2.5
1604,.59.7........1...2.48.3..9..6.....2...739...6.8.4......7.......6.....9.33...6...7,159274638736819452248635791963157824427398516581426379872943165615782943394561287,24,2.6
