id,puzzle,solution,clues,difficulty
1550,786...2.99...............56...71..4......3.8..9..6....1...39..8.674..5.....27...3,786154239953826714214397856638712945572943681491568327125639478367481592849275163,26,1.9
1551,526.....7...59...3..3.....8...8.4...76...3.5......6..4.......3..493....68.7....4.,526138497481597263973642518352814679764923851198756324615489732249375186837261945,25,1.0
1552,7....31...92..4...5..19....9....75.4...65.2...8.....6...7.61953...3...7..........,746523198192784635538196742961237584374658219285419367427861953659342871813975426,26,1.8
1553,.16.3.2..7.3....9.........52.1..9.......43...4..6.8.7...........249...3....5.1..4,916435287753862491842197365281759643675243819439618572198324756524976138367581924,24,1.9
1554,..9.4.257......34..857...6..............23.7.3.1.8.....5....6....7..643....419...,639841257172695348485732961728564193596123874341987526954378612817256439263419785,26,1.3
1555,1.5.2......4....19.8..3......3.....4.....9.6.4.28.6..7891.7.3........7.....5.....,175924683324768519689135472963217854758349261412856937891672345536491728247583196,24,1.6
1556,...2.8.4..5......6.6..1..89214.96...6...2......9.......38....255..7.............7,197268543852439176463517289214396758675824391389175462738941625526783914941652837,24,1.5
1557,94.1....2..8...6........7.9.29..5...6.....8.5...76.1......8.....16.3..5..8.9....7,943176582758293641162548739429815376671324895835769124597682413216437958384951267,25,1.8
1558,438...2...5..6.4.9..9............5....6..8...9...1..72..7.....65..8..34......695.,438791265751362489629584713143627598276958134985413672397145826562879341814236957,25,1.2
1559,.......92.4...7...56.....4......865.6.74..3...3..7......6..1...........94..23...8,781643592943527816562819743214398657697452381835176924326981475158764239479235168,23,1.4
1560,...6...9...6.59..1.84...7........16...536.2..3...8..........9.7.2.......1..9..3.4,513674892276859431984213756842597163795361248361482579638145927429738615157926384,24,1.0
1561,..4....8..6..5..7..59...2..7..23..9......8.2.6......5....12.3.7.........14..7...8,274391685361852479859467231715236894493518726628749153986125347537684912142973568,24,1.8
1562,...2.........81.6.6.5.4.9..9..8..2..........4384.....7...1.6.....6.7...2.4...9.5.,839265471472981563615743928967834215251697384384512697723156849596478132148329756,24,1.1
1563,..5...1.....49...7......9...16.48....9.2.......3....6..4..7..265....4.8..8.96....,925637148831492657674581932716348295498256713253719864149873526567124389382965471,24,1.8
1564,.987...2.457...3.....5..1.926......3..4.6.71...9....4.7...2.....83..........13...,198736425457192386326584179261847593534269718879351642715628934983475261642913857,26,1.2
1565,......67..51.4.......8.1...4..3....9....7..1..6..1.5.7....32...7.9...2.8.3.....5.,824593671651247983973861425417325869598674312362918547185432796749156238236789154,24,1.9
1566,....5.2......4.....4..12..84..8...5.52...3...78...4..9....7.3....31.6..52......6.,167358294892647513345912678439861752521793846786524139654279381973186425218435967,25,1.4
1567,.4.......7.....23...2...87......3.......96..31...4.65..6...9.1....3.74.8.1.5..3..,348672591791485236652931874286153947574296183139748652463829715925317468817564329,25,1.6
1568,.2.9...7...3.5.1....6..7..55.....3.1.1...2.9.8.........7...5....5.28..47......9..,125943876743658129986127435592476381617832594834591762479365218351289647268714953,24,1.2
1569,...1.93...9...34............5......78...9.1..93...42..1...48.........58..7...2.6.,482169375796253418513487629654321897827695143931874256165948732249736581378512964,23,1.2
1570,81......23..9..4...96..2...1.5...86..3.7.41............7.....81....7...6....41.2.,814537692352916478796482513145293867238764159967158234473625981521879346689341725,25,1.5
1571,.215.6.........8.......72.3.6...3...5..6....923..71.6.7...3...4......7....8.....2,321586947475329816986417253869253471517648329234971568792135684143862795658794132,24,1.2
1572,....1....6.5......4.1896.......8..16.2.54..3......29.....4.8.62..3.6.19..........,287315649695724381431896725754983216926541837318672954179438562543267198862159473,25,1.4
1573,..8...5.9.......6..6..297.....9....2...147.9.5......4...7.3.2...45...6..3....8...,738614529952873461164529783413956872286147395579382146697435218845291637321768954,24,1.5
1574,......7..2.15.3......2.4.8.....2......7.5.4935..4.9....8....3.14.......7..6....4.,845961732271583964369274185694327518127658493538419276982746351413895627756132849,24,1.0
1575,4...3.......1....29..2...8..9..13.64.3.49..27.....593.7.2....9.6.....4....8....7.,421837659583169742967254183295713864136498527874625931742581396659372418318946275,27,1.6
1576,.....8.16.9..3..5.7.8......8..91..3.........241.8.....1.9....4....3....9.4...6...,324758916691432758758169423872915634935674182416823597169287345587341269243596871,23,1.0
1577,...29.7...4....9......3.8.1..257.6.3.1.6......8.......5.3.8.........238...8..9.6.,831294756647815932259736841492578613715643298386921574563487129974162385128359467,25,1.3
1578,.4..6...525......9.6....84...98....3....3295......1..8..1.9.........86.1..5......,148269735253487169967315842579846213814732956326951478781693524432578691695124387,24,1.4
1579,...896...5.9.........2....6..5.7.6...4.....2......9..3.....2.......61..917....48.,721896354569143278438257916285374691943618527617529843394782165852461739176935482,22,1.3
1580,74..5.........2...69...3......5..6..4.67....8....1.72...7.......6.2.8.5..1....8.9,742951386853672941691483275178524693426739518539816724987165432364298157215347869,24,1.9
1581,.3...4......5...81.6...93....4.7..1.85..4..3.6.........7.68........9..4...2...1.6,735814962249563781168729354324976518857142639691358427473681295516297843982435176,24,2.0
1582,....81.....2..54.....7....1.2....914..8........42....6...67....9..3..6.7.5...8...,379481265812965473465723891527836914698514732134297586243679158981352647756148329,23,1.9
1583,.5.12.4.....93.85..63..4..9.....7...4.1.......7....2....96..3.5.8..1..6.........8,957128436142936857863574129395247681421869573678351294719682345584713962236495718,25,1.3
1584,...34..62..6......5.3...7.98...7..9....1...8...192...6.6579...4..........9.2.....,918347562276519348543862719824675193659134287731928456165793824382456971497281635,25,1.1
1585,..98.2...1...95.84..7...2....4.1........2...6.256.4.7.....4...8.7.....1.35....9..,549872163162395784837461259684719325713528496925634871296147538478953612351286947,26,1.6
1586,..28...7.8.3.51....1.6...3...9.....43.....2...8...531..2..........7..46....43...8,642893175873251946915647832159372684367184259284965317426518793538729461791436528,25,1.3
1587,.....2....1.....63......5892..96.8.43..8....5......9....16......3...4.5282.......,683592741519478263742136589275963814394817625168245937451629378936784152827351496,24,1.4
1588,..........867...397.2..8.....749.6..4....38...9.5.....6....52.8..........7.....5.,953164782186752439742938516837491625465273891291586347619345278524817963378629154,23,1.0
1589,9.34...5...1.7.2...4.8..7....5...4...3.7.6.2..8.3....1.....1..42.....9........3..,973462158861573249542819736625198473139746825784325691397281564258634917416957382,24,1.7
1590,...8..2....26.15..6..7..9.8.19..3...3.4.....1..6.9..7......6.5.......143.5.......,137859264892641537645732918719263485324587691586194372471326859268975143953418726,25,1.3
1591,.8...36.4....5.1...57......461.7.92.7.....4.......9.......1...287.2...3...2...7..,189723654234856179657941283461375928793182465528469317345617892876294531912538746,25,1.4
1592,4......5...6..2...2.....3.1.8......9.471..2..32....17..9.4..5.....5.9..85...6....,431687952956312847278945361185724639647193285329856174893471526762539418514268793,25,1.9
1593,...2.51...4........9..4...39......6....15...7.6547.......6..7.......73....4.812..,837265149542913678196748523971832465428156937365479812283694751619527384754381296,24,1.4
1594,3.....5.........17.62.9......67...98......1...9.2..45.74..2......9..1...6...8...1,378142569954638217162597834216754398435869172897213456741326985589471623623985741,24,1.2
1595,3.2...4...1........4..3..9..8.76......72..15.6.9.........6..5...951..8..1..9...2.,372596481918472635546831792281765943437289156659314278823647519795123864164958327,25,1.7
1596,31.8.4.2..5.2.......8......4..1.28.79...6.....219......47.....6.....1...1...9..74,319874625654219738278356149465132897983467251721985463847523916596741382132698574,26,1.3
1597,2..3........9.6......5..4.7..1......42..7.8...9.632.....8.....3.17.....2.4..69...,259347168174986325683521497731498256426175839895632714568214973917853642342769581,24,1.4
1598,3..1..4.74..8.7........3.6..4...5..296...1.......9..8...9....2.......371.8...4...,328169457416857239597243168843675912962381745175492683739516824654928371281734596,24,1.0
1599,.3...8.4...4...1..6.......2.6..72...543...6........4....28.6........7.3..7.9.45..,731268945824795163695341872968472351543189627217653489152836794489517236376924518,24,1.7
1600,..5...3.9.2.9.3...1...28....4.56.9..5...3...........1.69....7........1.42..68....,875146329426953871139728456742561938561839247983472615694315782358297164217684593,24,1.6
1601,..53.......6...21.7.....45....5...2.4..2.13.7..8.7....6.3.8.7...8......1..79.....,915342876846759213732816459371598624459261387268473195693185742584627931127934568,25,1.2
1602,.3.4.8.1.7..23.4...89..7...........5...9..8.386......9..1.....4.7.56........12...,236498517715236498489157632194683275527941863863725149651879324372564981948312756,25,1.3
1603,....4..56....2.3.....9.52..9.57...6..8..5..1.47........98...5..3.6...4..5...9..3.,829347156754126389163985247935712864682459713471863925298634571316578492547291638,26,1.8
1604,7.....4....5.6.1..9...8......17.2..3.9....75...6..........29....4.1..8..2....4.6.,763291485825463179914587326581742693492316758376958214138629547649175832257834961,23,1.6
1605,3........85.7...3.1...24.....7.1.5......6921...2.....9.4.....5...1..7.9......86..,329581476854796132176324985967213548583469217412875369648932751231657894795148623,24,1.4
1606,7.....61.........2.8..1..976.2.3.....7.4........9.1.3...5.9...3.6..4.9..9..12..7.,753289614491657382286314597612835749379462158548971236125798463867543921934126875,26,1.9
1607,...1.2...8....4.9.......3..79.21...6..68..7..1....3..25..6....76.8.........3.1...,369182574872534691415976328793215486256849713184763952531698247628457139947321865,24,1.6
1608,6....3.1..18..6...9.7.4.3..7.1.....8.......4..5....9...9......2..4.3........24..6,645293817318576294927841365731459628869712543452368971596187432274635189183924756,23,1.1
1609,.....2...4....6.......8.937..7.1.8.....35...4.2...8.....3...561..6.....3.5.7.....,395172648478936152612485937537214896869357214124698375743829561986541723251763489,23,2.0
1610,4.....6..2...7..93...8...5....6..2....3.8...7.6.75....9.6....4...5..2......4.....,479325618258176493631849752784691235593284167162753984926537841845912376317468529,22,1.7
1611,98.6.4........2..9........87......83.2.84...1..6.2..9.51.43.........95....3......,987614325134582769265793148741956283329847651856321497512438976478169532693275814,24,1.2
1612,..2.....1..78......45.....9..82.9.3..6..4..2...1..7...8.6..3.72.......8.....2...5,382496751697815243145732869458269137769341528231587694816953472523174986974628315,24,1.3
1613,7.1....3..9...81..2.....5.....84..2.9.7.....1..67.....41...76.9............3.4..2,751496238394528167268173594135849726947652381826731945413287659682915473579364812,24,1.0
1614,8.4..7.5....5......9....4.61..9..83.7.8......62............62.....8.4.......2..1.,814697352362548791597231486145962837738415629629783145983156274251874963476329518,22,1.2
1615,....64..9.7.3.2........78...2.......76.9.3.1..1..7...5........4..51.6.8.......23.,352864179879312546146597823523641798768953412914278365281739654435126987697485231,24,1.0
1616,.6857.....7.62..3......31.....4.2....8....41.....5.7....49....12......6...9.4....,368571249971624538425893176793412685582769413146358792654937821237185964819246357,24,1.5
1617,..6..8..3...9...2..39..714....1...3..4..32..1.......7.4.....89...3...7.......5...,726418953184953627539267148865174239947632581312589476471326895253891764698745312,23,1.6
1618,3..6..8..7..8.34.5..2........4..8....9....72.1....7...6..39..1.......27.........3,345671892719823465862549137274918356598436721136257984627394518483165279951782643,23,1.2
1619,.9.6..182...4..9....2.....6....89.3........14.6...5...5.731......1..64......2....,394657182618432975752891346245189637879263514163745298527314869981576423436928751,24,1.4
1620,5....3..8......4......1..2641...97.3..9...........6...8.......9....8..6.3....72..,541263978632978415978415326416829753789531642253746891827654139194382567365197284,21,1.8
1621,..4.....578..........2.58..32.6...5...6...1.95....72.....36.9.......1.....14..3..,294186735785934621163275894327619458846523179519847263452368917638791542971452386,24,1.2
1622,681...5.....73......7..6.................1.291.94..7...75...8.1.6..984......7....,681249573492735168357816942526987314748351629139462785975624831263198457814573296,24,1.9
1623,.....53.7..791....85.6...129....7...1.8....25....6.....1.4....95.....4..6...3.2..,291845367367912584854673912926587143178394625435261798712456839583129476649738251,26,1.8
1624,.6...3...1.....9.7.......36.1.24.5..9......6..5....8..6...59..8.27.6.41..........,269573184183624957475891236816247593934185762752936841641759328527368419398412675,24,1.1
1625,.18....3.49......6..6.29...........51....3.9.564.9...8.7.16.2......3....2.1..4...,718456932492318756356729481983647125127583694564291378879165243645932817231874569,26,1.6
1626,.1..8......8..7....3.21.....9.43817.........6.5...9..8.615.4........6.....4.2.9..,415683729628947513739215684296438175847152396153769248961574832372896451584321967,25,1.0
1627,..2..8..61...76.....51....8.3..1...4...48...9...9.....768.2.4...9.....3.........5,372548916189276543645139728937612854256483179814957362768325491591864237423791685,24,1.2
1628,...5..6..8...2....795.48..2.3...7...5..4...18.1.........4..28..37...4..9..9.....5,142539687863721594795648132938217456527463918416985723654392871371854269289176345,26,1.0
1629,7......4..4..51..3..38..59.6.5.4..........8..9..6.71...7..9....4....8........3..7,751369248849251673263874591685142739127935864934687125378596412492718356516423987,24,1.6
1630,.4...9..3...5.4.6.23.6........1...34.........9.47........25.3....9.....25.8....76,146829753897534261235617849782165934653942187914783625471256398369478512528391476,24,1.9
1631,......4.....4.5.8.2.9..7.....7..8....28...6..1..7..5...9.65..1...4.....53..9..74.,581396427673425189249817356957168234428539671136742598792654813814273965365981742,25,1.9
1632,5.6..2......7...1.8..3.6..9...91.2....86.....6...7...33.1...54.........7..4....3.,596142378432789615817356429743918256158623794629574183361897542285431967974265831,24,1.7
1633,..........2.81.6..8.5..4........732..84..25....6..38.............943..8..6.....9.,647329158923815647815764932591687324384192576276543819132978465759436281468251793,23,1.3
1634,2...1.8...9...4..27....34.5........19..45.2...7...........3..8....5.7.6..85.....9,243615897591874632768293415852769341936451278174328956617932584429587163385146729,24,1.2
1635,17...4.....8....3259.3.81......5.8.1.5....2..487...........3..9...1....6...56....,173624985648915732592378164326457891951836247487291653265783419839142576714569328,25,1.5
1636,...6.7..17........5168..3...7..3...6...16...42......9....7......4..5.9..9.5.....3,398627541724513869516894327471938256859162734263475198632789415147356982985241673,24,1.6
1637,.7..1...3.2....6..5.4...2...32...1.485...7........5....4..8.32....32........564.9,976412583328579641514863297732698154851247936469135872647981325195324768283756419,26,1.4
1638,5.4.62.......87.....294..7..87..6..44....1.9...9....5..6...4..17....8.6.......5..,574162839196387425832945176287596314453871692619423758965734281741258963328619547,26,1.9
1639,.....57...8.....63....762....5.6.1...7...238.4...57..........9.....4.8..3.15.....,642935718587214963913876254295368147176492385438157629864723591759641832321589476,24,1.3
1640,........3..68.....19.3..2.5...1....9..745.....5...87...6..2..4.9....1836...9.....,785294163326815497194367285843172659617459328259638714568723941972541836431986572,25,2.0
1641,...9...6..29.4....6....2.4..3.7...8....1..2...67....347.....8....8..9..71.....3..,874931562529846713613572948231794685485163279967258134746325891358619427192487356,24,1.6
1642,94......6....7.5.....31.....1...6.2...29......5..2..8..6....8...8.1..29.4....36..,947852316138679542526314978814536729372948165659721483265497831783165294491283657,24,1.0
1643,.......4..5.2....7.8.7....3......1..2....3....38.4...9......52..7.85..6...13.....,127639845359284617486715293794568132215973486638142759863497521972851364541326978,22,1.0
1644,..3.1.6.....4......2...71.36...4.7.....681.4...9....1......2.....15...3.986......,593218674167453892428967153612349785735681249849725316354872961271596438986134527,24,1.4
1645,...5...2..3714..8..1.3.6..56..............4.1.7..2....958..3............2..45..1.,496578123537142986812396745684931257329785461175624398958213674741869532263457819,24,1.9
1646,.69.8...5....6....5...79....7.293..6......1..943...8....8.....7.9.6.7.2.....1....,269481735317562984584379261871293546652748193943156872438925617195637428726814359,25,1.7
1647,.3..49...5.....7.4...6............8..8....56.1....3.....47.639.8..4......1.8...4.,738149625569328714421657839975261483382974561146583972254716398897432156613895247,23,1.1
1648,.12..4..84.....92.58..........45.3......6.5.1..31.27....15......2........9...6.4.,912734658436815927587629413169457382274368591853192764641583279725941836398276145,25,1.2
1649,2..4....7.....3.....6.8.9.1..25.6.7......289..6..1.....7.......1....43..638....2.,289461537417953268356287941892546173541732896763819452974328615125674389638195724,25,1.3
1650,...2.....1...6..43..7.81....5....82..4...3.....9.5.......94.........27.1......5..,365294178198567243427381659753419826846723915219856437671945382584632791932178564,21,1.0
1651,..69....2.34.....8.8..........72...3.1..6........4.7.93....58.72..49.1...5....4..,176984352934152678582376941498721563713569284625843719349615827267498135851237496,25,1.0
1652,...72.8...156............6756.....7....291...8.2..6...2......15......7.....1.3.42,436725891715689423928314567561438279374291658892576134249867315153942786687153942,25,1.3
1653,..9...4.6.7.9.8...2.1..........65.2..35..1.7.........5........1....7....8..2...34,359712486674938512281546397798465123435821679162397845947683251523174968816259734,22,1.8
1654,......7..2.5..1..687.2...1.6......2..9...3...1...8..53.1.......34....6....2.4....,961835742235471896874269315653917428498523167127684953516398274349752681782146539,23,2.0
1655,..475.......4..1....9.....582......4....6.5896..5..2..7...3....1....28.......5.23,214759368576483192389126475825397614437261589691548237762834951153972846948615723,25,2.0
1656,.6.7....22....4..3..8......5.....2.....4.83.9...6.9....5...14..8.42...7.73......5,961783542275164893348592617596317284127458369483629751652971438814235976739846125,25,1.4
1657,6...........6241...8...15...52..7....1.35.7.6.............1.2.3..4....9.....75...,641598327537624189289731564452867931918352746763149852895416273174283695326975418,23,1.6
1658,.1.9...5....2.6.......5..4.69....31....37....7.2.......5.....7....72153.....8....,816934752574216983923857641698542317145379268732168495251693874489721536367485129,23,1.5
1659,......19.79.63...2.8.5....6........9..2.8..6.3..1.9......2..6......63.8..34....7.,465872193791634852283591746548726319912385467376149528859217634127463985634958271,25,1.5
1660,...9.......86..4.2.17..4...8..2.9..6....46....3......73...1..........21..947...5.,463927185958631472217854693841279536579346821632185947325418769786593214194762358,24,1.0
1661,.83..9.7...94....1.6..7....17.....34.....2...8.4....9...7.1....91..5.......9.38..,483129576759486321261375489176598234395742168824631795637814952918257643542963817,25,1.1
1662,..8....1..3.....6.6..7...8.3...95...91..625...5.........2.4...8....83.47...6..92.,278536419139428765645719283324195876917862534856374192762941358591283647483657921,26,1.0
1663,..6..4.1.....963...17....9.8...25.....3...8..6..8..5..9...1.6...8.4..........39.5,396754218428196357517382496841625739253947861679831542932518674785469123164273985,25,1.4
1664,.4.....6.5..3.....67...23.............3..14.581....7....912..5....8.6..9.8.5.....,348719562592368147671452398756284931923671485814935726469127853135846279287593614,24,1.1
1665,..156.............39....1..84..7.9......9.5...2.61..7....8.94....41..2..5....4...,471563892652981743398247165846375921137492586925618374263859417784136259519724638,24,1.2
1666,891.........3..4.2..3..517.73.92......81.............4.45..62..6..2....7.......1.,891742365567381492423695178734928651958164723216537984145876239689213547372459816,25,1.8
1667,.........3.6...58.95...6.13.7.9...5....6....11...4....28..5..9.......4...47..1...,718435269326179584954286713472913658835627941169548372283754196591862437647391825,24,1.1
1668,7..1..8....6.9...1.....7..56.7..2.5..3.86..2.2.4.......159....3....5.6..........2,729135864856294371143687295697342158531869427284571936415926783372458619968713542,25,2.0
1669,2..138....19.............57.6..2.....2...3.8.8.5..196...3.675....8..............9,257138694419756823386942157964825731721693485835471962193267548548319276672584319,24,1.4
1670,..291..6...5..2....86...9......6..7...8....9.5....3..12.....43...7.....2....376..,342918765975642183186375924423169578718524396569783241291856437637491852854237619,24,1.2
1671,.6....2..3.9...6......1...74......7.....231..........4.8..65...19..3.....7...8.4.,761849253349572618528316497432681975957423186816957324284165739195734862673298541,22,1.6
1672,...64...7...5.9.....2......1.48....97..2..6......95.3..8.....2..1.....959...57...,391642587846579312572183946154836279739214658268795134485961723617328495923457861,24,1.4
1673,.......7....83.....692.7.4....62.7.3.8...59..1....4..5.3..5....64......27.2......,821549376457836291369217548594621783286375914173984625938152467645798132712463859,25,1.9
1674,..84.9..7.4....5....2..............3...6....963...4.2............4.8...5.2.51346.,168459237943172586572368194497821653281635749635794821856947312314286975729513468,23,1.5
1675,.1.9....47...8.3......25..6...6.9.1...5......9....76....8....5.5...9.27.13.......,816973524752486391493125786327649815645218937981537642278364159564891273139752468,24,1.0
1676,.7...9..3.5.....91..36.7.2...14.....89...2.........4.7...2.3...46.9...38.........,178529643256834791943617825731468259894752316625391487517283964462975138389146572,24,1.2
1677,.6..32.9.3...7..64...8...3...5.9.7...9.1.8.......2...67..5..2....8....5.5.......9,861432597352971864479856132685394721297168345143725986736549218928617453514283679,25,1.2
1678,9...42.31.183....7...79....3....5.2...1....9.654.3................9..3...3..24.7.,975842631218356947463791852389175426721468593654239718597613284142987365836524179,26,1.5
1679,.7.....8..2......1...974..6.1......22.671...37..5........18.5.7...2...18..8....2.,374621985629835741851974236915348672246719853783562194492183567537296418168457329,26,1.9
1680,.26....8.9.4..32........764.4...1......8.......7...42...59.6...1.........8......3,526174389974683215318259764243791856651842937897365421735926148169438572482517693,22,1.2
1681,.7..6251....3.....5.......6..9.2....1..6752.4........895...418.............21.7..,874962513692351847531847926769428351183675294425193678956734182217586439348219765,25,1.3
1682,..6.7.1......25.....8...2.6.5....6..28..6..3....8.1...9.5....4.....1439.......5.2,426978153317625489598143276754392618281467935639851724975236841862514397143789562,25,2.0
1683,......19....8...23.2...1....8.2....7...4.7...3.....6..2.4..3.7...6...8....9....42,543672198167859423928341765481265937695437281372198654214983576736524819859716342,23,1.5
1684,7.831...5........1.....6....1...3...2..8.....9..17.4..14.25...3...4.81.9.9.......,728314695639587241451926738517643982264895317983172456146259873375468129892731564,25,1.2
1685,...94......95......48....6..3......9..5.6.23...241.5...8.......1.....4...7.3...1.,721946853369581724548237961637825149415769238892413576286174395153692487974358612,23,1.6
1686,.1.6.....4...2......8.5.32......5.973.4...6...9..7..1.....3.9.6.2.......7.31..5..,215643879437829165968751324182365497374912658596478213851237946629584731743196582,25,1.7
1687,42..68.......71.2.8.........3...24....96.4..8.........2..5..3...8.3..6....6....74,423968157965471823871253946138792465759634218642185739297546381584317692316829574,24,2.0
1688,..4.2.....19.6....6.7....2..7........3..597....54..1........68.....92...9....8..1,384725916219364875657981324472816593136259748895437162721543689568192437943678251,23,1.1
1689,5.3..7.2....8....1.............5......4.6.19.2...138..8....54....29.....69....3..,513647928946832571728591643187459236354268197269713854871325469432986715695174382,23,1.4
1690,....2.....5.3.7.........48.74.9...6..138.....5....39...6....1.2..95....6....7.8..,398124675654387219271695483742951368913862547586743921867439152429518736135276894,24,1.2
1691,96.......3.5..12.....942...17.65....4......37.....7..4...3...2......6.....6.2.3..,962583741345761298817942563173654982458219637629837154591378426234196875786425319,24,1.3
1692,1.4....79.........2.381........4.6...4..5..9.7....9.3.3......4545.3....2..6.....8,164532879875964123293817456539241687648753291712689534387126945451398762926475318,25,1.8
1693,..9.2...13457........6..9..96.5.3...5.3..1..2....7...9......6.....9.2..74...5....,689325471345719286721648935962583714573491862814276359257134698138962547496857123,25,1.5
1694,5.46.3..2....4..87........486..2...5.1.9.74.....16....7...1.......8.....6.....95.,574683192396241587128795634869324715213957468457168329732519846945836271681472953,25,1.1
1695,.8....62.....485..2...7.1..97....8.....19.....26.3.....1....26..6.3....54.8...3..,587913624631248597294576183973465812845192736126837459319754268762381945458629371,26,1.9
1696,...97.....12.....7.9.1...28.68..3.5....48...22....16.364.......3.5...8.........1.,836972145512348967497165328968723451153486792274591683641857239325619874789234516,26,1.3
1697,..63...8.7.492..5...3.8.9...1..6.47...9.4..2..........97...............2...1.36..,596314287784926351123587946312865479869741523457239168971652834635498712248173695,24,1.3
1698,.........1..8.72.3.92...5...26..9.......8.4....9..21.....37...4.6.2..3....8....17,673521948145897263892463571426139785317685492589742136951376824764218359238954617,25,1.0
1699,......4.1..8..2.7..7......83...2..9.....13.........8.4.56..9....3...7..6..46.8...,693785421148362579572491368365824197487913652219576834756149283831257946924638715,23,1.4
1700,..8......9.........3.54..27.5.38...2..9...38.3.....64.6...57.1.....2.459...1....6,248761593975832164136549827451386972769214385382975641693457218817623459524198736,27,1.8
1701,.6...9.......7..2.5.8..637....46....8....21....5....6...9...5......8...12...41.3.,762359418913874625548216379371465982896732154425198763189623547634587291257941836,24,1.4
1702,........5.2...7.3.....98......6...4.1.7.8.6...5..4...36..2.9...2.9...1.....4.....,763124895928567431415398276392651748147983652856742913634219587279835164581476329,22,1.9
1703,.6...3.7...........3.8..4......9....2...3.1.9...76...2.29..13.6..6...8.1.4.......,165943278498257613732816495653192784287534169914768532829471356576329841341685927,23,1.1
1704,3..91..8...5......1....4.....1.8.7.......72..2...6...56.3..........2..6.9274.....,342915687795638124186274953431582796569347218278169345653891472814723569927456831,23,1.6
1705,.....7.36.7..8......59..28...2.46....1..9.6..8.3...4..5...6.8...3.....4..9..7....,289457136371682594645931287952846713417293658863715429524369871736128945198574362,25,1.4
1706,2..6..3....32....768.....5..5.3...9.4........3...4...8...9....4.6...8...89.4..7.6,275689341943215867681734259758361492426897135319542678137926584564178923892453716,25,1.7
1707,94..5........39.15.8...6...5.......129..7.6..7...8..4....6...3..2.8..95....3....2,943158267672439815185726394538964721294571683716283549457692138321847956869315472,26,1.3
1708,.7.........5..81..3..61..4...2....76...3.9.5..1.4......6...7..8....94..2..7.8....,178943625645728139329615847932851476784369251516472983461237598853194762297586314,24,1.4
1709,4......5....17.6.3....9..........56.2....8...9...65.2..4138.....5......13......9.,416832957592174683783596412178243569265918734934765128641389275859627341327451896,23,1.9
1710,.1.8...9....3.....79....4.6.........47.6......6..921..38..6..1......47....2.....8,514876392628349571793521486231458967479613825865792143387965214156284739942137658,23,1.4
1711,...36..4.2.4...7.1.3.....9.97..41.......935.4.5........2....1..5.....8....621....,195367248264859731837124695978541362612793584453682917729438156541976823386215479,25,1.7
1712,3...............96.6189...3.5.1.........389..7.....2.8..7......423...7.....9...5.,379416582845273196261895473958142637612738945734659218597364821423581769186927354,23,2.0
1713,..8..2.....6378.4.3...1....7.......6.....6.........97367...4..28.59...3..2..3....,198462357256378149347519268789253416431796825562841973673184592815927634924635781,25,1.0
1714,8.1...42...41..6.3..7.8.....8....31.1..24...5.7..........3.25.939......2......1..,831695427954127683627483951289756314163248795475931268718362549396514872542879136,26,1.4
1715,657....2..9...7.......3.....6...4..7....53.4.92......8.....1...43..72......3..16.,657148329893267451142539786365824917718953642924716538586491273431672895279385164,24,1.5
1716,8...31.....7.....9.2.4.8.3...8..4...76...952..5......7..1.6.4.3.......1..3.......,895731264347625189126498735218574396764389521953216847581962473479853612632147958,24,2.0
1717,....5..8...4..81.2...7.2....2...74..4.8.3.....736...1.....1...7..69..5....1.....9,237451986564398172189762354625187493418239765973645218392516847846973521751824639,25,1.6
1718,263..57....72.4....5.............8.3.85.4.67..7...125...8..........7.1...9.3...6.,263195784917284536854763912129657843385942671476831259648519327532476198791328465,26,1.4
1719,4..3.....7....529.5....8.4..4.68...7.9..5...8..7..............63.21.........6.1.2,419326785786415293523978641245689317691753428837241569154832976362197854978564132,24,1.4
1720,2.1.9.......8..6.2.4.....13..65...74..9.6....5.3..7.........8......2...6.....129.,251396487397814652648752913126589374479163528583247169762935841915428736834671295,24,1.0
1721,7..1....461..45.........8..4...89....5...7..........23.4.82...7...7.6....7.....92,792168534618345279534972861463289715251437986987651423149823657325796148876514392,24,1.2
1722,......9.4.3.42...6....3..7..13..6......74..2..7.8.9.......947.....5.8..958.......,752681934931427586468935172813256497695743821274819365126394758347568219589172643,25,1.3
1723,94.....3...7.....1..64.1...3..6..2....8.....7.9..8.1.....1.7..5......4..26...3...,941728536527936841836451972314679258658214397792385164483197625179562483265843719,23,1.1
1724,.3.....981...7......93...1.5...3....8.....76..72.4.........5.....4.8.6.3.97....5.,735216498128974536469358217546837129813592764972641385381765942254189673697423851,24,1.0
1725,.47..6..12...5.8....1....2..59..2.47.2.3........7....6...93..8........7.1.......9,547286931293157864861493725659812347724369518318745296475931682986524173132678459,24,1.0
1726,.........926.....5...74.8..........83...925.7.61..5.292.......6....3.....7..54...,487529613926813745135746892592467138348192567761385429214978356859631274673254981,24,1.4
1727,.8..2..5..2.6.7.1...5..82..2...16....3.7......17.8.3.........365.4..........42...,781429653329657814645138297258316749436795182917284365892571436574863921163942578,25,1.3
1728,9..6..3...8.5.3.......8...5.....1....4...7......3..1.76.19..2..8...3...9..2..4...,915642378486573921723189465537461892149827653268395147671958234854236719392714586,23,1.6
1729,.3.....78...59.4......2..9...5...3.4.9..3....7..1...624.76......29.....55.......7,932416578176598423854327196215769384698234751743185962487653219329871645561942837,25,1.2
