id,puzzle,solution,clues,difficulty
1652,..3.......4.2...8.26..4.1...96.1...........5....75.6......3....13.4....7....6..49,853196724941273586267548193596312478372684951418759632684937215139425867725861349,23,4.1
1653,.......862.....4...96.2...3.....13....8...521..4.....951.6...3..6..73..8...5.....,345197286271368495896425713729851364638749521154236879517684932462973158983512647,25,4.1
1654,15...83......26.98....3...1..2.........4.9....91....373.6...........1.4..4.86....,159748326734126598628935471562387914873419265491652837316594782985271643247863159,24,4.2
1655,98.........7..2..6...8...718....12.....63......3..94.5.24...5..7........1..5....2,986157324417392856532864971859741263241635798673289415324916587765428139198573642,24,4.4
1656,.2....54.1.6......3..1.4.6....7.34...1.....5.......8.2.......7.4....9..67..8.1...,829637541146285793357194268268753419913428657574916832681342975432579186795861324,23,5.2
1657,.5.....19....6.84.28.1..6...1974...6......3......51...46.2.......1.8...3.......2.,653428719197365842284179635819743256546892371372651984465237198721984563938516427,25,4.3
1658,1..7...96....3...5....6..7...8.4.......9..23..46..2...91...43..5.....9...83......,135728496679431825824569173298347561751986234346152789912674358567813942483295617,24,4.6
1659,.3..1...29......86..7..2.4.5.....4...1.8......74...865..6..3.........394.5.......,835416972942735186167982543589627431613854729274391865496173258721568394358249617,24,5.0
1660,...81.....5.......13.2...6...4..28....2.9.....8..4.9.7..3......829...43.7.59.....,496817352257634198138259764964572813372198546581346927613485279829761435745923681,25,4.7
1661,.4.5...6.........38..246..5.2...1..4...7..6...9.....1.....6.5..5...924..13.8.....,942513867651978243873246195325681974418739652796425318284167539567392481139854726,25,5.5
1662,........6..3........81.9.429...5.2...5...2..8.2.4...5.1..5..7......84...4.67..9..,549827136213645897678139542964358271351972468827461359132596784795284613486713925,25,5.5
1663,9538..2..........3.....47...3.6......8.1.....6...798..2..5..1..........687.....29,953867214467251983128934765732685491589142637614379852246593178391728546875416329,24,4.5
1664,..9..1..346...9..77..68.4..9..2.........6...8.3.......54......9.....41...817..6..,859471263462539817713682495974218536125367948638945721547126389396854172281793654,25,4.2
1665,.49..1......2....73.....82.......7......396....8..4..16....8.....1....3.9..5..2..,249871563865293147317456829436185792152739684798624351624318975571962438983547216,22,4.4
1666,..31...85.7..3..4.9.5.....6...34..5.8...6...4..1..8.6.....5...93.6..9.......83...,423176985678935241915824376769341852832567194541298763187452639356719428294683517,26,4.7
1667,.....84.....23......194.......4...8.4.9.5......5819..38.......1.7.5....6.....2.3.,253768419948231657761945328317426985489357162625819743832694571174583296596172834,24,4.2
1668,.6.7.5.......4.5..3..6..8..5...8..7..8...6..1...1..2...97.6...4..1..7.....68.....,168795342729348516345621897512984673983276451674153289897562134251437968436819725,24,4.4
1669,.19..5...3.7.......2....76.......5......34..92.8...4.........2..517..9.....8..1..,819675342367421895425398761194286573576134289238957416783519624651742938942863157,22,5.3
1670,....5.....5.891....93.....1....4....4697.......1..63..27...5.6....4....83......2.,124653987657891243893274651532149876469738512781526394278315469915462738346987125,24,4.5
1671,...5...14.....3.2......6..3.1.89...62.76.....9...71....4...9.8..7..5....352....4.,693527814785413629421986573514892736237645198968371452146739285879254361352168947,26,4.3
1672,...8..2..7.8.....6.9.6.41...1...8.9...7.6.321............47..83..3.527...........,631897254748215936295634178316728495487569321952341867129476583863152749574983612,25,4.3
1673,4.95...3.2.8.3...1...8...7..2..75.........29..6.2.........5..267........8....9...,419527638278634951635891472124975863583146297967283145391458726746312589852769314,23,4.7
1674,.4.6.7......85...4......698.5...2..76.....93.9.....1....17.6......52.7...8..3....,842697315369851274715243698153962847678415932924378156591786423436529781287134569,25,5.1
1675,........2....6..4....7.31.59.2..83...8.....1.4.65..2..6.1...........5....25..76.9,173954862859261743264783195912478356587326914436519278641892537798635421325147689,25,5.4
1676,1.......9...5........8.7.3...976.2....3..2...4.......6..8.4.76..3.....9...21.8...,187634529396521847245897631859763214673412985421985376518349762734256198962178453,23,4.3
1677,....5..97...6.....2..4..1..1...9..24.....8....5.24..83..6....42.7.......3.497....,681352497547619238293487156168793524432568971759241683916835742875124369324976815,25,4.3
1678,9..1...6...197.83..8.....5.4...8....83...45...1.3..........6...3..8..21..2.5.1..8,943158762651972834287463951479685123836214579512397486198726345365849217724531698,27,4.5
1679,.5...1..2..6...71.8..........9..6.5.1...3.....2....6..7....2.9....78....234.9..7.,357961842946258713812473569479826351168537924523149687785312496691784235234695178,24,4.6
1680,..73..2......9......82...1..3.6.2.5.1...73.....41....93..7...4.......5.7.....9.2.,647318295213594876598267314839642751165973482724185639351726948982431567476859123,24,5.8
1681,..2.3...9.8......75.91...3..5.......9...47..56.12...7...5..29..........1..3.7.45.,162738549384569127579124638457381296928647315631295874745812963296453781813976452,26,4.7
1682,.8.1..39.2.3....7...1.....41...79.....2.4...15......6....6..5..8...2......4.1.2..,486157392293468175751392684168579423932846751547231869329684517815723946674915238,24,4.1
1683,..2......3...1..52.96..5.4.....4..8.........715...7..4...4...7....6.3..9.38.2....,512364798347918652896275143763542981284196537159837264925481376471653829638729415,24,4.5
1684,.94.3...53...8...4.5....6..2.8........61.5...5....7.1...1.....2.......4....4.69..,194632875367589124852714639218963457476125398539847216941378562685291743723456981,23,5.0
1685,..5.7..127..8.........65...92.5...3.....431...5...8....4........8....3.6..69...5.,465379812793821564812465973924517638678243195351698427547136289189752346236984751,24,4.2
1686,.5...1..........4....4798...42....9.7.....6..1...467...3..........9.7.2..2..5.16.,459831276378625941261479835642718593785293614193546782936182457514967328827354169,24,4.9
1687,....9.6.5..1....43.....67..........7...52...42578......4..3.....68......3.217....,874392615621785943539416782483961527916527834257843169145639278768254391392178456,24,4.1
1688,..34..1...8......9...817...64..2.....9.....13......4..26.....7...7.41......5..2..,573492186481365729926817345648123957792654813135789462264938571357241698819576234,23,5.0
1689,3......1..8......6...3..9....9.5174..572....32.4...8.....1...2..728.9...5........,346928517981547236725316984839651742157284693264793851693175428472839165518462379,25,4.7
1690,5...9..3....1...8.41...6..785...9.7......8.....725...91...7..5..8...4..6..3......,526897431379145682418326597851469273294738165637251849142673958785914326963582714,25,4.4
1691,6.4.87..282...16...3..9....3..........8.......9...67..4...7596.5......2.....4...1,654387192829451637731692845376514289148729356295836714482175963517963428963248571,25,4.2
1692,.9......471.24....4.2....8....31.5.9....8.7............7.....6....95...1..462.9.8,598176234713248695462593187687312549351489726249765813975831462826954371134627958,25,4.9
1693,6...2.........3.48.49.7..5..5.6.4...1......3..9..8..7....2.........1.3.5..1.45...,685421793712593648349876152857634921126759834493182576538267419274918365961345287,24,4.1
1694,.5.....3..817..6..94....8.....6.3..8.....95.....8....1.2..4..7.41..7.......5....3,756198234281734659943265817192653748837419562564827391328946175415372986679581423,24,5.1
1695,.6.52...1...8..96..8....3....2..915......7.9...3.....8..4.7.6...3...2..9.5.......,967523841325814967481796325672489153148357296593261478814975632736142589259638714,24,5.0
1696,........91..9..84....7....3.9.21.4...2.....1.34......77.65.8.....8...3....9..6...,584321769173965842962784153695217438827643915341859627716538294458192376239476581,24,4.5
1697,.4..8....8..63......5.....29....74...2.1.46.........8.5.....7....1...2.3..74...1.,149782356872635941365941872913867425728154639654329187586213794491578263237496518,23,4.1
1698,.17...985.961.8..3...........8..........7...9..1...65..2..16.....53......83.591.6,217463985596128473834597261658941327342675819971832654429716538165384792783259146,27,4.3
1699,1...583...4...6.2......3....3...58.6..2.....5..51...9...........8..4.....1..3..62,196258374348976521257413689931725846462389715875164293723691458689542137514837962,23,4.4
1700,.7.6..........9.1.2.3.1..5....4..8.7..4...52..6...79..9.7.2....18..........9.....,471653289658249713293718654519462837734891526862537941947125368185376492326984175,23,4.1
1701,8...4...1.1..87.2..65..1..4.........1.7..4....56.1..7.5....9.......3..8.684...9..,892543761413687529765291834948726315127354698356918472531869247279435186684172953,26,4.7
1702,.7.6.........8..3..8.3.1..........2..65...74....1.5.6.3.9...........92..2...4.68.,173654892596287134482391576731468925865932741924175368359826417648719253217543689,23,4.7
1703,...9..7.56.....4....984..6.5...6..8.....925....4........6..4....7.....1..25..39..,248916735651237498739845162592461387867392541314758629986174253473529816125683974,24,4.6
1704,..36.2.19....8.3..1..........73........9.84..53...62..9.5.......1.....4....4..75.,483672519256189374179543826897324165621958437534716298945237681712865943368491752,24,4.1
1705,.1.3.5.8.7...1.....8.4..1..9.7..3..5.2.7..9..3.5....4........59....6.........8..2,214395687793816524586472193947683215821754936365921748632147859458269371179538462,24,4.2
1706,7.9..6....4.....3.2...3.1.........8.1.26..4...5647................1...62..45....8,739216854841957236265834197497321685182695473356478921613782549578149362924563718,23,4.5
1707,2.....41...67.............9...2.........9...61.9..63..6..47.1...3....8...5.82.9..,283659417916784253547312689864237591325198746179546328698475132432961875751823964,23,5.3
1708,..4....12.......9.8..4.93...4.9.....7....31....6..8.7.1.....8..26..51.....8.7....,934685712615732498872419365541927683789563124326148579157294836263851947498376251,24,4.2
1709,.......6...9.2...54....81.9635..7...2..5........2.4..3..1.96.3.........8972.....6,528941367719623845463758129635817294284539671197264583851496732346172958972385416,26,4.8
1710,2..9..3...6..3........6..14.41..57.....21..3.6.......5.5..7..8..9...6.......2...7,215947368864132579937568214341685792579214836628793145152479683793856421486321957,24,4.2
1711,8.4.......6.42...8...95..6....5......3..6..2.5.....6.7..3...2...5...39...2....17.,894136752165427398372958461216574839937861524548392617683719245751243986429685173,24,5.7
1712,.5...3.7.....2.....69..1........4.894.6..2.5.8...1..3.....3.8.5...........45.67..,258963471143728596769451328512374689436892157897615234671239845385147962924586713,24,4.3
1713,..3.6...88.......9.1...4.7......8.4....2..3......76.81.76.4.2....4.12........9...,453967128867125439219384576791538642648291357325476981976843215584612793132759864,24,4.3
1714,8...6..9..9.4...163....5......6.7...1..2.486..8.5....241.........5...9.....1..72.,841362597592478316376915248234687159157294863689531472413729685725846931968153724,26,4.6
1715,..71....51...45....4.8.....3...6..1.....2...861......7........2.....347.79..58...,267139845189645723543872196328567914974321658615984237431796582856213479792458361,24,4.3
1716,.8....467..5.4.1..67..........95..72...6.2........3........5....5.....24946....3.,183529467295746183674138259861954372439672815527813946312465798758391624946287531,24,4.4
1717,2...5.1.9..9........8....42.3..25.....78.......13..9.69....172.162.7.............,276453189459182367318769542634925871597816234821347956945631728162578493783294615,25,4.4
1718,3..8.9..7......1..72.1..38...67...2......2.4.2.....6.59..47........6..18..1......,314829567865347192729156384146735829593682741287914635938471256472563918651298473,25,4.4
1719,..8..4.37.....58......7...5..1......8...174..697.4.....4...3.5........6..3....974,518924637972365841364178295421539786853617429697842513246793158789451362135286974,25,4.2
1720,.34...8.6.....9.1.....38.......4.1..8.2..3.9..1.....7...91.74..........76.3.8....,934271856768459213125638749397546182842713695516892374259167438481325967673984521,24,4.9
1721,.2.7.5..4....2...71.4.........2...4..186.......9....5..6...95.....3.7....8....3.1,623785914895421637174936285736258149518694723249173856361849572952317468487562391,23,4.3
1722,.....8.......6..27.3.7.4..6....7..12.......53.1.4..7..3712..9..2....3..48..9.....,796328541548169327132754896983576412427891653615432789371245968259683174864917235,26,4.2
1723,..452.7.....1...24.1..768....2...........1....9.8...374.5...37.6...4...9.7......1,964528713857193624213476895732964158548731962196852437485219376621347589379685241,26,4.3
1724,3....7......5......7.61.35....4...1..14.5.79.......8....316..7...73.96....8...5.9,352947186681532947479618352896473215214856793735291864923165478547389621168724539,27,4.5
1725,.....5...4.......6.13..2.8.7..6......2.83.4....5...1.8..2.7.6...7.....32..69.3...,298165347457389216613742589784651923921837465365294178132578694579416832846923751,25,4.3
1726,67.........28.......9....4....2.34..8.5..9......6...91..3..18..59..6..3.7.6.....5,678945123142836759359172648917253486865419372234687591423591867591768234786324915,25,4.6
1727,6...9...41..84.2...8...5..7...75..9....18.....76..........62..34.......9..9.....2,657291834193847265284635917321756498945183726876429351718962543432518679569374182,24,5.0
1728,47..2......6.3.2....3......2.7..4.........8.4.4.65..1..6......1.1.....25....69..7,475926138186735249923481756297814563651293874348657912864572391719348625532169487,24,4.8
1729,...5..8.....1..2...79....3.8...1..7....3.619..9..2.3....6...9.8.2.....1.4....9.2.,312547869648193257579862431863914572257386194194725386736251948925478613481639725,25,4.2
1730,.4.5....23.78.......5.9..7....3.1..5.8.....914.....8...2..46.5....7.9...........6,648517932397862514215493678976381425582674391431925867823146759164759283759238146,24,4.7
1731,1.....95....4....2..23....7.....3....2.9..58..84......6..21.........5....3...4..6,146728953379451862852369417961583724723946581584172639698217345417635298235894176,22,5.7
1732,...67.2.8.1..4...9...3........5.....7.1...8.6..6.......5.1..3.....8....1.4..9....,934675218615248739278319564483567192791432856526981473859126347367854921142793685,21,5.7
1733,.5...4.17.89.........3.8...79..4....4....7..2.28.........9...23..6..........61.8.,352694817189752364647318295793246158461587932528139476814975623976823541235461789,23,5.9
1734,.1...3...4...2..7...6..........8...6.74...5....59....3..3...1...596...34....4..2.,917863452438521679526794381392485716674132598185976243843259167259617834761348925,23,5.6
1735,16....9.3.7...4........6.1..8.6....4....9325..........83...96..5.....1......7.5..,164285973273914865958736412385621794741893256629547381832159647597462138416378529,23,4.9
1736,..5....9.73.....64..4..83..5..1....9....24..8..7..34..9718.....6....1....2....5..,865347291739215864214968375542186739396724158187593426971852643653471982428639517,26,4.4
1737,..7.1...6.945..........6.8..8......4.4.987.3...2..5...12..4...8......3.....8....9,857314926694528173213796485786132594541987632932465817129643758478259361365871249,24,4.1
1738,3.9.4..1...8......21..3...88.5.......6.....7.7.3..9..5...4....9.....1.6..36.8...2,379845216658192347214736598895274631162358974743619825521463789987521463436987152,25,5.3
1739,3....9..8.....762..295.13...4.....1..158..93...........34..5.....2.....6...9.....,367249158451387629829561374243796815615824937798153462934675281172438596586912743,24,4.3
1740,..1.5.7...3......9....62........4.58..8.95....4.71.6..9..27.....138.....6.....2..,861953724432187569579462813796324158128695437345718692954271386213846975687539241,25,4.3
1741,.....485......3..7....7..263.9.......5.2...8...4.....99...5.........79.881..69...,672914853548623197193578426389745612751296384264381579936852741425137968817469235,24,4.3
1742,.....12..7..8..6...8.9......1..4.....3..1.7.6..2..6..5.985.....4...973...........,563471289749852631281963574615749823834215796972386415398524167426197358157638942,23,4.6
1743,..1..6....73......945..2..3....28.1...4......2...7..8...7.3...5...9..3..........9,821396457673584291945712863739428516184659732256173984497831625512967348368245179,22,4.5
1744,.14..7..8..9.3.....7.2.4..1.4........8.....7.1....32.4.364..5.....6..49......1...,214957638569138742378264951942716385683542179157893264836429517721685493495371826,25,4.6
1745,.........6..2....3.7.869.5.29...4....8.39.6..7.....4...6.94.1..9.5..3.......7....,852437916649251783173869254296714538584392671731586492367948125915623847428175369,25,4.2
1746,.4..682..........1.2..1..85...7..63..7....1..2..8.3.5...84.9...1....6.4..9.......,541368279983275461627914385859741632374652198216893754768429513132586947495137826,25,4.1
1747,.5.4..7.26....3.8.47....1...4..6...1...8.236......9....2.954.............65.....9,851496732692173485473285196248367951519842367736519824327954618984621573165738249,25,4.5
1748,...6..3..5.3....6........4.4..21......6..52....7........9.278....1.59..3.....6..4,914672358573894162862531947498213576136745289257968431649327815781459623325186794,23,5.0
1749,.....8..6....3......9.4...5..7..34..15.7....3....1.2..62....9..71...5..........2.,241578396586139742379642185867253419152794863493816257625381974714925638938467521,22,4.3
1750,.8.96...5..24.3...3...8........3....2.3...18.7..8..6..........9.96...4.....3.1...,481967325962453871375182946618234597253679184749815632837546219196728453524391768,23,4.5
1751,..185.6......4..5..6....2..178...4...........4..26...3......81..8.6.7.....3....9.,391852647827346951564791238178539462632174589459268173746923815985617324213485796,23,4.7
1752,3...2.8.64....7.1..6.8.....7.9.......1..4...8..8...5.....9..75.......2.....6.4...,395421876482367915167859432759286143213745698648193527836912754974538261521674389,22,4.6
1753,.315..8.....2....1.8.1.9.56.9..27.3....6.......5....1.4.8.....3....9...25........,931576824654283791782149356196827435843615279275934618418752963367491582529368147,24,4.2
1754,5........2....6.8....5.1.9..9.....6..6..58.....8..92.1....82..34..1..9....7....4.,579823614231946785684571392395214867162758439748639251916482573453167928827395146,24,4.9
1755,.......18....9......9.5...65....2..412.6.......31..........725.736.......8...4...,452736918678491325319258476567982134124673589893145762941867253736529841285314697,22,4.1
1756,4....3....7......1.1.78.36....9..2......5..47.3..64.1.26.......3..6.94........8..,456123789873496521912785364648971253129358647537264918264837195385619472791542836,25,5.4
1757,..6...35.13..2..8..2...8..694...1.......32.477..6...2....1.........8.7.33.4.6....,876914352135726489429358176942871635618532947753649821587193264261485793394267518,27,4.1
1758,...5..3........2..2.9..8..197..2.4.....4....55.49.7..249........5..7...63..6.....,718562349645193278239748651971825463823416795564937812496281537152374986387659124,25,4.8
1759,..9..24.5.1..5....2....6.9...2....13...9...4..47...5...6...13......7....8....3..6,679182435418359627253746891982564713536917248147238569764891352321675984895423176,24,5.2
1760,8.........2......7.....562..58..4..36..5.....79...8...3.6...2.9....6.5......13..8,867291345125346987439785621258674193614539872793128456386457219971862534542913768,24,4.4
1761,.1....3....73....5.8.7..6..2...5.......2....9..4.39..7..1.....39..8...2.7.....59.,512946378467382915389715642296457831173268459854139267621594783945873126738621594,24,4.9
1762,8...1.4...7.6....8..3..8..7..........94.2..1........62....9....3..7....5..1..3.8.,856217439479635128213948657632189574794526813185374962567892341348761295921453786,22,4.1
1763,..7..8..5......74..16...3..3..1....2.9.....5.24..........6.7..1....5.......39.27.,937468125582913746416725389365174892791286453248539617829647531173852964654391278,23,5.1
1764,.3..2.9....6.7.2....2.65..3..4......65.4...3...1....7....19.52.41...6.8..........,135824967946371258872965143284537691657419832391682475768193524413256789529748316,25,4.2
1765,.2....57...7.5.6......43.2.91.2....4.4.8.5.....8........9..721..7...4..5.5.....6.,324618579187952643596743821915236784243875196768491352439567218672184935851329467,26,4.8
1766,..27..6.8....4...2.3.....1....2...3..16..5...52..9.4....5.7....4...6.2........7.3,142753698958641372637829514794286135816435927523197486365972841471368259289514763,24,4.4
1767,2....43......9...4.8.6..2.1.4...3.9.7.9.1....56.............9....6....7....2.6.4.,275184369613592784984637251842763195739415628561829437427358916356941872198276543,23,4.2
1768,..9.5..37.....69...8..7.5..1......64...1.4.....5.9...1.2......8.76.8..4.9.....6..,619852437753416982284973516192537864867124359345698271421365798576289143938741625,25,4.5
1769,1...8.63.3.2....9.5...4.2.8...4..1...59....6...1..635....9.1..29...7.............,147289635382765491596143278638457129459312867271896354865931742924678513713524986,25,4.1
1770,5......1...6.51.4..3..7...9.5.7.........6.....42...6...78.....22..8..4.6....23.98,594638217726951843831274569659712384387465921142389675978546132213897456465123798,26,4.3
1771,.8....36....6..4...3.517....97.....82....1.........63.62..4.1...4.2...9.....8....,781492365952638471436517829597364218263871954814925637625749183148253796379186542,24,4.2
1772,9.7.......1..5...6.48....1.4.....7....54.3..8....1..6..3.....9....2.5.....98...4.,967381452312754986548629317421568739695473128873912564236147895184295673759836241,23,4.1
1773,..9..8..25...3..1....942...85..7.....4.......6..2....89.54............6.4..18..7.,739518642524637819186942753851379426243861597697254138975426381318795264462183975,24,4.2
1774,4.9....8........5......3..1...1........289.3.7.....92..5.431......8.......19.62..,479512386163798452825643791932175648546289137718364925257431869694827513381956274,23,4.5
1775,....714.........6....89...27..5..14..43......5..1....9.9.61.2.32..7...1..3...2...,965271438872354961314896752789523146143967825526148379497615283258739614631482597,26,4.3
1776,...6.......7..9.3..5.....17....9..58.8.136.........1..73..8...6........49.2...3..,193675842427819635658243917316792458584136279279458163731984526865321794942567381,23,5.9
1777,57..9....68.2.79...........8234...........4.....9..56.3.......7....5..4..9..8162.,572894136681237954439516278823465719956173482147928563315642897268759341794381625,25,4.5
1778,3.6.5.8.......4.51...8..........2...8..5..73.6...3...9..87.....94...1...7......2.,316259847287364951594817362439172685821596734675438219158723496942681573763945128,23,4.8
1779,2.....59....8.......8...13..7...4.....2.1785..5...3.....3.......4..3.7..7..1.2..6,267341598315829467498765132876594213932617854154283679523476981641938725789152346,24,4.6
1780,2.....9.4.38...25..1.......4..59..8....3.2......48........6.........5.67..184.3..,275638914938714256614259738427591683856372491193486572782963145349125867561847329,24,4.8
1781,.38........6..75..49...2..8...69..259...7...3...4...7.7....4.8..4.......3.9...6..,538146792216987534497532168174693825965278413823451976751364289642819357389725641,25,4.7
1782,.6.....412..5..89...9...........8..5...1.6...643..........9...89..7.13...35..4...,567839241214567893389412756791348625852176439643925187476293518928751364135684972,24,4.7
1783,6..4......21.5.63..3..2...9..3.4....1.2...9...8......5.9.7.25.....9..8......3....,679413258421859637835627419963548172152376984784291365396782541517964823248135796,24,4.7
1784,.....7..9..8.4.1...7....3...59.8..3..4....8.7........5.8692......2....96.34......,423167589698345172175892364259784631341659827867213945786921453512438796934576218,24,5.1
1785,....2...9..18.....8....7.4....5........2..3..9.6.412........5...7..3..811.4.5..6.,567423819491865732823917645342578196718296354956341278639184527275639481184752963,24,4.5
1786,.4...375.2....43.8..97..2.........4...18...9.....9...7.8.2.......7.4....5....1...,648123759275964318139785264793512846461837592852496137386259471917348625524671983,23,4.2
1787,..7.5...89...1.5.4..3..4......1...2....9...3736...5........81.6.5......2..4......,247659318986312574513874269479183625125946837368725491732598146651437982894261753,23,4.3
1788,...2.3....5....74.....5...32..9......4.8.....8.94....1..5..24........8..93.78.6..,496273158352198746178654293217936584543817962869425371785362419621549837934781625,24,4.4
1789,.48..5...6.......51..49...62..6.9.5.....8.9...5.32....9.......2......16..6..4.79.,348765219697132845125498376283679451716584923459321687974816532832957164561243798,26,4.4
1790,..6..8....9....51.....4...6...2...7.5.....1....2.9..643......29.8.91......43.....,236158497497623518158749236843261975569437182712895364371584629685912743924376851,23,4.1
1791,..4...89.....542...3...8..4.93.21....81.4.....5.9............4.5..1.67.9.......6.,264317895879654213135298674793821456681745932452963187916572348548136729327489561,25,5.2
1792,..6.....8.3...2.5...5.87............4.315...69.......4.6....3...78.3..1...97....2,796315428834692751125487963617243895483159276952876134561928347278534619349761582,24,5.7
1793,..92..4..8...1.3.6....4..79....87....5...1....61...9..4...5........2..17.86......,379265481845719326612348579934587162258691734761432958427156893593824617186973245,24,4.6
1794,1......5...97......87.1.3..5..6...29.....2......3..58.8....5....7..4....6....719.,126483957359726841487519362538671429964852713712394586893165274271948635645237198,24,4.7
1795,....63...46.1..2....7..9........28...5..3..2..148..5...2.3..46...6...1......7..8.,192563748463187295587249631379452816658731924214896573725318469836924157941675382,25,5.2
1796,.......4...3.5..879.....1..1.23.4....4..8...3...27..1.5...683.....9.3..5..9......,286731549413659287957842136162394758745186923398275614571468392624913875839527461,25,4.3
1797,.........1.73....832..41...5...9.6.7.46...5......2........56......7..19....9...3.,694278351157369248328541769512493687946817523873625914439156872285734196761982435,23,4.2
1798,16.2.5..7.......6..8..3.....74..6..8.3..8..4.5.......2...3.2....21..7..58........,163245987295178364487639251974526138632781549518493672749352816321867495856914723,24,4.1
1799,....3.5...926........5...74..1..596.3.92..4...6.....3.18...........2.84...7..1.5.,476138592592674183813592674241385967359267418768419235184953726935726841627841359,26,5.0
1800,.5...2.1...29.....3..4.8..5..824...14....9.....9....62..........75..68....6...75.,954372618682915374317468295568247931421639587739581462893754126275196843146823759,25,4.4
1801,....2......6...9.....7.1..6.672....1.5...3.4...1.6............83.2.7....78...5.23,143926875576384912928751436867249351259813647431567289615432798392178564784695123,24,4.1
1802,8.6.15.4........3..4..7...549...85..1...6.......2.9..3.5......93..6......7...4...,836915742715426938942873615497138526123567894568249173254781369381692457679354281,24,4.1
1803,......5....5..8.4.1......7679..85.....3..24.....7.41......61......4..6.5...8..9..,487216539635978241129543876794185362813692457562734198958361724371429685246857913,24,4.1
1804,..............8.36276...9......16.2..45.29..3.3.4........16..7.........2.9.....4.,358694217419278536276531984987316425145829763632457198824165379761943852593782641,23,4.2
1805,..5.....42.6....3.9..4.....5....8..9.8...942.........8..2.7..6...1.5.8...9.6....5,315726984246895731978413652524168379187539426639247518852974163461352897793681245,24,4.1
1806,3..6......4...96....87..1...95.....847.....1.1.65..4...5...........3..45..1..8...,319682754547319682628745193295174368473826519186593427854267931762931845931458276,24,4.2
1807,...5..8.2.....75..24.....3....75.6...87.....1.6..49.....1.....5.9..1.......4.6..3,976534812813297546245681739139758624487362951562149378621973485394815267758426193,24,4.1
1808,..5.2.3...6.3...4......765.91..8...73...5.....5..1....2....8....8.5..1....4....6.,745126389862395741193847652916482537327659814458713296231968475689574123574231968,24,5.2
1809,9..5.6.1......86533...........4....81.3....6..9.2......7.......61..9....4...7.1.2,982536417741928653356741829567419238123857964894263571275184396618392745439675182,24,4.2
1810,....7.3.........52.73....49..65..8.7...9.....74....9..2..49.....371.....8...63...,429675318618349752573281649196534827385927164742816935261498573937152486854763291,25,5.5
1811,..4.57...5..2...8.9.......1..2.6........34.7...7...6.8..5....6.3...1.....1.....59,284157936561293784973648521852761493196834275437925618745389162329516847618472359,23,4.2
1812,..48......6.9.........4..521....5.4692..........3.1.........76..9....3815.1.3...9,214853697765912834389746152137285946928467513456391278843129765692574381571638429,25,4.5
1813,.8..2...3...7.9...9.....2.88......2446..5..8....4.....3....1..52....374...5.7....,584126973123789456976345218839617524461952387752438691347291865218563749695874132,25,4.5
1814,.1......62....1...4.87.5..9..5..28.....18..........32..4....1..53..2..6......4.3.,713298546259461783468735219695342871324187695187956324942673158531829467876514932,24,5.2
1815,....9..67.........16..24..3..........1..563..2..81.9..5.9...6..4..9..1.863.......,328591467794638215165724893856349721917256384243817956589173642472965138631482579,25,4.7
1816,.89.3.......9....1.5.2...3...4...5.6...62.....3..5........6...229....1.5...1...89,189735624342986751756214938824397516975621843631458297418569372297843165563172489,24,4.9
1817,3.4....9......2...6..384.........2....7..1..451....6....32...8..6..1.927..9......,324176598781952346695384712846795231937621854512438679173269485468513927259847163,24,4.3
1818,9....8....6......5....53.7...23..9.84......37.3.1......5.......8...19.......826..,945768312367241895281953476512374968496825137738196524659437281824619753173582649,23,5.2
1819,........9...8..4..9.2...68...1..2...3..6...4.7..9.8.525.3....9.........8.1.3.5...,487563219165829473932741685851432967329657841746918352573284196294176538618395724,24,4.4
1820,..43.5...6...2..5...1.7.......8.7.1..65..........4.3.9........7846......5..9.8..3,274385961683129754951674832492837516365291478718546329139452687846713295527968143,24,4.7
1821,.8.5...1..7..3..6..26..74..9..48..3...........4.3...89..1.......3..98......7....2,389564217174932865526817493912485736863179524745326189251643978437298651698751342,24,4.1
1822,....94.7.....5....4.16..52.19..2.........5.8..481.7.......1.7.8......4..23.......,685294371329751846471683529193428657762935184548167293954312768816579432237846915,24,4.1
1823,3...5.6..2..9...5.......8.....39..48.5....1.7.4..8..9.....18.2.........4.67.3....,374852619281967453695143872726391548958426137143785296439618725812579364567234981,24,4.2
1824,.5.........9..61..62.39.8.....5...7.....68.....712.3.59....34..78.6....3.........,458217639379486152621395847216534978593768214847129365965873421782641593134952786,25,4.6
1825,..8......3....81.9....1.6..16.2....3.4..7......54.1...7...3...........35.....29.8,918627354376548129524913687167259843849376512235481796792835461681794235453162978,23,4.6
1826,...7.5....65.1...29................91...6..3.37.9.86....9...2.4...8..59.7.......1,213795846865413972947682153586371429192564738374928615639157284421836597758249361,24,4.3
1827,.5..18.9......2......4....67.....2..3.2....69..96...83....3.8..2..7...5...4......,657318492491562378823479516768193245312845769549627183175936824236784951984251637,23,4.3
1828,..9..3..4315...7........12...6..9......154..65...........6...47.4...2.39.8.......,829713564315426798467895123136279485298154376574368912952631847741582639683947251,24,4.1
1829,23.4..8.......1.3...1...5..4........8..7..2.99.6.3..........4.8.6..5..9...4.7.15.,235497861748561932691382574417925683853746219926138745579613428162854397384279156,25,4.3
1830,.6.....4.17..5.......1...5......5......92..868214..........76.3.....2..89.8....2.,265739841174258369389164752693815274547923186821476935412587693756392418938641527,24,4.1
1831,....1....8..7....5..53..1....9.86....3...1.9.......24.7.1..4.......5..7.2......64,372615489814729635965348127529486713436271598187593246791864352643952871258137964,23,4.5
